content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent
Um otimo app usava ele no meu antigo aparelho porem agora nem o codigo estar chegando no meu dispositivo,1,0,,2021-12-09 14:27:17,
"O app era muito bom, mas a nova forma de armazenamento é ridícula e isso me fez voltar para o WhatsApp",1,7,8.3.1,2021-12-09 13:35:03,
Lixoooooooooooooooo,1,0,8.3.1,2021-12-09 13:25:42,
"Alguns dias atrás, tive um probleminha no meu telefone e tentei reinstalar o aplicativo com o mesmo número e infelizmente não consegui. Tive que optar pelo número que quase não uso pois, o tempo todo o aplicativo dave erro",1,9,8.3.0,2021-12-09 12:53:54,
Muito ruim,1,0,8.2.7,2021-12-09 11:50:46,
Ruimmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm,1,0,,2021-12-09 10:46:48,
Como faço pra me comunicar?,1,0,7.8.2,2021-12-09 09:32:20,
Privado além de mais. Já vi casos de infidelidade atravéz desse aplicativo que faltou a pessoa sai como um Alce de tanto chifre. Kkkkkkkkkkkkkk,2,0,8.3.0,2021-12-09 08:34:30,
demorou atualisar mas conssegui,1,0,8.3.1,2021-12-09 06:05:05,
Por que? retiraram a pasta do telegram no diretório do celular agora não consigo gerenciar meus arquivos !!!!!,1,2,8.3.0,2021-12-09 05:25:47,
"""CHEGOU UMA NOVA ATUALIZAÇÃO DO TELEGRAM ,ATUALIZE!"""" .....CLARO...INSTALO,MAS JA ARRUMARAM O ASSUNTO SOBRE ARMAZENAMENTO QUE SOME DA GALERIA? ENTAO NAO!.",1,20,8.1.2,2021-12-09 05:20:25,
Não está atualizando.,1,0,8.0.0,2021-12-09 02:14:11,
Péssimo aplicativo,1,0,7.8.2,2021-12-09 02:03:39,
N ta abrindo,1,0,8.3.1,2021-12-09 01:36:27,
"E um excelente App, porém trava demais.",2,0,,2021-12-09 00:47:45,
Pasta do Telegram não aparece no Meus arquivos. Consertem isso. Por favor.,2,0,8.3.1,2021-12-08 23:38:31,
Mano muito ruim ñ sem pra quer código,1,0,7.5.0,2021-12-08 23:13:33,
"Quero participar de mais de 500 grupos e canais, mudem isso... melhorem chamadas de vídeo, são de qualidade péssima. ODIEI essa atualização que não deixa salvar mensagens 😞, me deixou triste porque era um diferencial do Telegram... Falam tanto em privacidade, mas acabam tirando a liberdade, agora o app tá ficando cada vez mais ruim com essas atualizações... Deu vontade de voltar pro WhatsApp",1,1446,8.3.0,2021-12-08 22:25:26,
"Fiz a atualização. Antes dela, conseguia assistir os vídeos de canais espelhando eles na TV. Depois da atualização a imagem fica escura na tv e só sai áudio. Por favor libera pra eu assistir meus vídeos dos canais na tv de volta.",1,2,8.3.1,2021-12-08 21:41:11,
"Não se consegue a Instalar a nova versão. Corrijam, por favor. É o próprio Apk que pede pra atualizar. E os sons de notificações não funcionam.",2,0,8.2.7,2021-12-08 21:18:16,
Eu faço o download e tento entrar no app más nunca chega o código de verificação,1,0,,2021-12-08 21:03:08,
Nem sei como abrir,1,0,8.3.1,2021-12-08 19:08:17,
Não consigo aceder ao telegrama,1,0,8.2.4,2021-12-08 18:42:57,
Nao resebi o tal de codigo,1,0,,2021-12-08 18:12:08,
Meu celular n tinha espaço para atualizar aí n pude mais usar,1,0,7.9.3,2021-12-08 18:00:26,
Algumas funções e design interessante mas não tem nenhum tipo de posicionamento da empresa pra combater a disseminação de boatos. Não tem como confiar num desenvolvedor que se posiciona assim.,1,0,8.3.0,2021-12-08 17:59:13,
"Está horrível, precisam arrumar vc envia mensagem e não entrega , as vezes entrega é as vezes não 👎",1,0,8.3.0,2021-12-08 17:37:09,
Horrível não dá pra mim vincular minha conta eu não consigo colocar a senha,1,0,,2021-12-08 17:15:17,
A avaliação e porque Toda vem que tem que atualizar E preciso desativar algum aplicativo E este o problema,2,0,7.9.3,2021-12-08 16:52:17,
Não está chegando o meu codigo de confirmação,1,0,8.3.0,2021-12-08 16:24:56,
O que está acontecendo? Não consegui obter o código nem por ligação ou sms.,1,0,8.3.0,2021-12-08 16:24:01,
Nao ta mas tao bom como antes,1,0,,2021-12-08 15:31:44,
Esta travando muito ..,1,0,,2021-12-08 14:34:51,
"Desculpas, não gostei🤔👎",1,0,8.2.7,2021-12-08 14:12:54,
"Vou analisar quando estiver usando esse sistema,ok.",2,0,8.3.0,2021-12-08 14:04:35,
"Atualização estragou o app, os recursos únicos e diferenciais que tinha em relação aos outros apps de mensagem foi perdido. Lamentável.",1,2,8.3.0,2021-12-08 13:50:12,
Não consigo baixar o aplicativo 😑,1,0,,2021-12-08 13:03:31,
Muito bom gostei,2,0,7.2.1,2021-12-08 12:15:15,
Com essa atualização atual ficou pessimo. O app fica pesadíssimo e você não encontra o arquivo no celular. Péssimo vou dar uma estrela pois não tem como dar um zero. Péssimo!,1,0,7.7.2,2021-12-08 12:03:11,
"""Telegram é um aplicativo de mensagem voltado a segurança e velocídade"" só pode ser uma piada,toda vez que você sai do aplicativo e entra de novo tem que esperar quase 2 minutos pra ele atualizar e carregar as mensagens, se um dia vocês pensam em superar o whatsapp tem que mudar isso,por que assim com essa lentidão será impossível.",1,3,8.2.7,2021-12-08 11:59:49,
Não permite excluir contatos.,2,0,,2021-12-08 11:58:48,
Não sei,1,0,8.0.0,2021-12-08 10:09:25,
💯,1,0,7.7.2,2021-12-08 08:58:33,
Ñ gosto tanto acho q acostumei c Zap Ninguém fala comigo aqui só um grupo,2,0,8.2.7,2021-12-08 08:25:26,
Uso muito pouco,1,0,7.9.3,2021-12-08 08:24:41,
Concentração,2,0,8.3.0,2021-12-08 08:20:29,
Gostava da versão antes da atualização. Não tive a opção de negar atualização.,1,0,8.3.0,2021-12-08 08:08:51,
Não tem como usar mais o telegram já que não enviam o codigo. Eu desinstalei e nunca mais consegui usar de novo.,1,0,,2021-12-08 07:42:50,
Eles não estão mandando o código de verificação. Resultado; nem pude testar o app,2,0,8.3.0,2021-12-08 07:37:31,
1 estrelas por que os apps demoram muito pra baixar,1,0,8.2.7,2021-12-08 06:52:34,
"Não para de pedir para atualizar , tá um saco. Você atualiza atualiza e eles insistem em Pedir para atualizar",1,0,8.3.0,2021-12-08 05:26:44,
Pessimo,1,0,8.3.0,2021-12-08 03:36:20,
Sim gostei muito não ouve nem um problema gostei muito,1,0,,2021-12-08 01:29:32,
O app era bom agora pra salvar os arquivos tem que ser separados e pra abrir demora muito pra baixar pior ainda uma estrela é muito ainda,1,0,8.3.0,2021-12-08 00:02:07,
Que história é essa de restringir encaminhamentos? Vcs contrataram ex devs do whatsapp para ter ideias imbecis?,1,23,7.9.3,2021-12-07 23:50:48,
Queremos a animação da berinjela e pêssego de volta!!!!!,1,2,8.2.7,2021-12-07 23:43:38,
Uma gosta,1,0,8.2.7,2021-12-07 21:58:30,
"Não gosto do Telegram, só uso brando sou obrigada.",1,1,8.3.0,2021-12-07 21:43:19,
Não consigo baixar nem meus próprios vídeos caseiros.,1,0,8.3.0,2021-12-07 21:33:11,
Espero que melhore o aplicativo,1,7,8.2.7,2021-12-07 20:55:54,
Nao estou conseguindo abaixar a proxima verssao deste app,2,0,8.2.7,2021-12-07 20:50:26,
"toda vez q abro o app o tema que tinha deixado é sobreposto e volta para o tema de fabrica, já tentei de tudo e sempre ocorre esse bug.",2,0,8.3.0,2021-12-07 20:22:16,
"Não recebo o código por sms! Já fiz tudo que indicaram, mas não funcionou!",1,0,,2021-12-07 20:17:57,
Não recebo o SMS pra receber permissão 😡😡😡😡,1,0,8.3.0,2021-12-07 20:14:39,
Estava seguindo a série turca emanet aí parou de vir do nada,2,1,8.3.0,2021-12-07 19:54:58,
Horrível eu não estou conseguindo verificar meu número,1,0,8.3.0,2021-12-07 19:36:13,
"Não, chega o código pra mim, espero que arrumem",1,1,8.3.0,2021-12-07 19:16:52,
A pasta do telegram sumiu do gerenciador de arquivos do celular,1,0,8.3.0,2021-12-07 19:01:06,
"Horrível se vc não atualiza o app eles ficam spamando mensagem toda hora sério, tirando isso o app e bem legal nada muito diferente do whatsapp mas ele e mais bonito",2,0,,2021-12-07 17:55:14,
Pior atualizaçao que teve esquenta muito celular e descarrega rapido,1,1,,2021-12-07 17:43:15,
Otelegram deixa vazar muito dados.,1,0,8.3.0,2021-12-07 16:56:16,
Ja tive ele no meu celular desinstalei ele e instalei de novo no mesmo celular agora o codigo nao chega para entra preciso dele para trabalhar ???,1,0,8.3.0,2021-12-07 16:45:35,
É bom mas deveria travar imediato após sair do app e te o ícone de vídeo chamada na tela superior e igualmente no whatsapp e não para fazer vídeo chamada ter que acessar... pontos,2,1,8.3.0,2021-12-07 16:31:57,
Não autorizo nada !!!!,1,0,8.3.0,2021-12-07 16:05:25,
"Gostaria q tivesse como limpar as msg, fica mt cheio e não tem como limpar.",1,0,7.7.2,2021-12-07 15:56:31,
"Quero saber porque todas as mensagens recebidas e enviadas, música áudio, filmes recebidos, td foi tirado, sumiu TD da tela do meu celular. Quero recuperar TD e não consigo. Como faço pra recuperar, vcs tiraram td e agora. Que absurdo. Se estiver na pasta ou na nuvem, como proceder. Quero resposta e não tive até agora.",2,0,8.2.7,2021-12-07 15:30:55,
Péssimo eles enviam o código mas quando coloco o código diz que é inválido ajeitem isso por favor não consigo usar o telegram por causa desse erro por isso desinstalei mas vou voutar a instalar se continuar o poblemas perdeu o cliente,1,0,,2021-12-07 14:47:15,
Fiz um chopp TV eu TV as no vi no vi como vi no Ericsson Vinícius está TV uhuuuuuu TV foto hhhhhhjb,1,0,,2021-12-07 13:33:10,
Please fix theme creator do not save progress and colors back to default,1,696,8.1.2,2021-12-07 13:25:55,
Não consigo acessar o app. Não recebo o código de acesso e não me respondem quando envio Gmail,1,0,8.3.0,2021-12-07 13:24:30,
"Depois que criaram a opção de não poder compartilhar nem encaminhar midias atrapalhou meu serviço 100% , não temos mais acesso ao admin entao nao conseguirmos fazer nada no grupo , esta tudo bagunçado só não dou 0 porque não tem como",1,1,,2021-12-07 13:20:13,
"De um mês para as mensagens pararam de chegar, sempre usei esse aplicativo como meio de me comunicar com meus professores mas depois de um tempo parou de funcionar. Fiz de tudo, desinstalei e instalei de novo, NADA! Então desinstalei permanentemente. Espero que corrijam esse erro.",1,0,,2021-12-07 13:12:26,
E bom,1,0,,2021-12-07 12:34:59,
"Código d verificação nao chega, enquanto não resolverem, vai ser dificil eu mudar pra 5 estrelas...obg desde ja",2,0,8.3.0,2021-12-07 11:57:54,
"Infelizmente fui obrigado a atualizar para a última versão. Porém não gostei. Sumiu a opção de baixar no dispositivo a mídia automaticamente. Agora fica só no cache do APP. Não gostei, ajeitem isso por favor aí eu mudo minha avaliação",1,2,8.2.7,2021-12-07 10:57:03,
"O app é bom,mas na hora de assistir o vídeo fica só carregando e não volta",1,0,8.3.0,2021-12-07 10:54:12,
"Não tô conseguindo nem abrir pra instalar, só roda roda e nada. Estou tentando pela quinta vez e nada",2,0,8.0.0,2021-12-07 09:13:52,
Qui bom o ap,1,0,,2021-12-07 09:03:58,
Não consigo encontrar a pasta do telegram no explorador de arquivos!,2,0,8.2.7,2021-12-07 09:01:51,
Bom,2,0,8.2.7,2021-12-07 08:04:50,
Bom,2,0,7.8.1,2021-12-07 07:44:35,
"O app era muito bom, mas agora a gente não tem mais permissão para limpar o armazenamento manualmente como a gente fazia antes.",1,2,8.2.7,2021-12-07 05:22:25,
"Aplicativo lixo. Estou tendo problemas come ele, e o suporte não me responde",1,0,8.2.7,2021-12-07 01:19:53,
"O pior suporte técnico que eu já vi, ninguém que tenta entrar em contato com eles por contas rakeadas e problemas de envio de código consegue entrar em contato com o suporte técnico, relatei o problema do app para a loja de aplicativos, mas parece que eles são absolutamente coniventes com a política do app e a negligência no serviço de suporte técnico, aplicativo em decadência, procurem o app bcm, mais recursos e mais privacidade. Fora que essa última atualização foi um esgoto de ruim",1,5,,2021-12-07 01:13:35,
TERRÍVEL,1,0,,2021-12-07 00:51:44,
"Não consigo terminar a instalação, pois ñ recebo de firma alguma o código de ativação. Ñ recebo o SMS, e-mail ñ dá certo, PayPal ou ML tbm ñ... Qual eh?",1,0,8.2.7,2021-12-07 00:13:07,
O APP é horrível não consigo colocar meu código,1,0,,2021-12-06 20:27:36,
Ñ tem como atualizar se tenho que desfazer outros apps. Fazem o que for melhor pra vocês,1,0,8.0.0,2021-12-06 19:51:10,
Não envia o código de verificação,1,0,8.2.7,2021-12-06 19:38:42,
😭😭😭💅💅💇💇💇📱📱📱📲🎭🎭,2,0,,2021-12-06 19:28:44,
Fiquei sabendo que esse é um T.E.L.E.G.R.A.M F.A.K.E D.A GOOGLE. ⚠️,1,1,8.2.7,2021-12-06 19:04:32,
Não está conseguindo reproduzir os vídeos cm mais de 15 minutos de duração.,2,1,8.2.7,2021-12-06 18:19:45,
"Olá, não estou recebendo meu código de acesso?",1,0,8.2.7,2021-12-06 17:43:22,
Antes eu conseguia assitir tranquilo mais agora mesmo eu tendo internet fica esperando sua conexão de rede pegar como? Tenho internet o aplicativo tá bugado,1,1,8.2.7,2021-12-06 17:38:04,
"Eu baixei, mas não me enviaram o código",1,0,,2021-12-06 16:47:54,
Não chega o código 😪,1,0,,2021-12-06 15:03:30,
Eu não sei nem o que é código e não é fácil usar.,1,0,,2021-12-06 15:01:21,
Horrível estou tentando a mais de três dias receber o código de verificação para entrar no telegram e só chega muito atrasado !,1,0,8.2.7,2021-12-06 14:05:08,
Zw.c,1,0,8.2.7,2021-12-06 13:51:59,
"Não recebi o código por SMS, tentei reclamar mais não responde.",1,1,,2021-12-06 13:13:08,
"Boa tarde! Estou em experiência ,breve saberei avaliar.",2,0,8.2.7,2021-12-06 12:57:55,
MUITO BOOOM,1,0,8.2.7,2021-12-06 12:47:54,
Não tô recebendo o código,1,0,8.2.7,2021-12-06 12:15:57,
"Amo esse App porém o código não estava chegando e por esse motivo fiz várias tentativas, agora o App diz q por ter FEITO muitas tentativas tenho q esperando q isso já faz muitas horas por favor a quem fez o App me ajude preciso dele com urgência ainda hj",2,0,8.2.7,2021-12-06 12:13:45,
Vou dar só uma estrela porque fica querendo atualizar toda hora.eu não vejo nenhuma melhora pra isso.ao contrário a cada atualização em vez de melhorar só piora e ocupa mais espaço na memória do celular.tinham que melhorar isso.so atualizar duas vezes no ano.,1,0,7.8.2,2021-12-06 10:31:08,
Telegram ruim pra istalar,1,0,,2021-12-06 09:08:10,
Horrível,1,0,8.2.7,2021-12-06 09:01:00,
Pasta do telegram sumiu do nada,1,0,8.2.7,2021-12-06 08:55:26,
Não gosto...😶,2,0,5.15.0,2021-12-06 08:10:02,
Melhor tudo melhor erros,2,0,8.2.7,2021-12-06 07:14:02,
"O app é muito bom, qndo se instalado uma vez, mas se vc trocar de celular e instalar novamente, o código de ativação nunca chega. Já faz 2 semanas q tento e nada.",2,0,,2021-12-06 07:04:47,
Não baixa,1,0,7.3.1,2021-12-05 23:58:43,
Não estou conseguindo atualizar,1,0,,2021-12-05 22:38:51,
Tinha um grupo no telegram e agora sumiu e tenho pouco tempo aqui no telegram,1,0,8.2.7,2021-12-05 22:37:39,
Raquaram meu telegram entram na minha conta e o telegram não avisou absolutamente nada,2,0,8.2.7,2021-12-05 22:35:14,
Maldito grupo de telegram todos Los negócios por aí são de criminosos já me roubaram 10.000 reais usam telegram um 80 por cento para enganar a gente pobre fica mas pobre ainda y com dúvidas malditos demônios grupo de Satanás e só sofremento todo o mundo tem que saber usan a moeda de bit coin pra roubar não tem Control por aí já agarraron a 10 a polícia federal do Brasil agora vai a dar cu a os preços malditos eu junte um dinheiro pra ajudar a minha mãe y me roubaram todo ese dinheiro malditos,1,0,8.2.7,2021-12-05 22:33:08,
Não chega a mensagem,2,0,8.2.7,2021-12-05 22:18:09,
Gosto muito,1,0,8.2.7,2021-12-05 21:45:26,
Consertem isso por favor Não acho meus arquivos ficou ruim demais para ver os arquivos até achar os grupos fica ruim demais,1,0,8.2.7,2021-12-05 21:23:07,
"Não consigo atualizar, fax dois dias que tento e não funciona.",1,0,7.7.2,2021-12-05 20:34:33,
Por que não tá entrando mais no telegram,1,0,,2021-12-05 20:08:09,
"Baixei o Telegram alguns meses e agora esta pedindo atualização, e quando vou no ""Play Store"" para atualizar não tem opção de atualização",1,0,8.2.7,2021-12-05 18:03:33,
Muito ruim demorado pra gente poder digitar o código fala que é 2 minutos pra eles mandar o código pra entrar demoro meia hora horrível,1,0,8.2.7,2021-12-05 17:37:11,
