content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent
E bom só que o problema é que não quer salvar fotos só vídeos,3,1,8.2.6,2021-11-11 20:03:55,
Baixei para entrar no grupo da Maria José recomendo 👍🏼,3,0,,2021-11-11 14:38:30,
O aplicativo era ótimo antes da última atualização que joga tudo que vê por ele apenas no cache protegido ao invés da pasta onde fica prático excluir apenas o que não se queria guardar. Agora tenho salvar nos downloads o tempo inteiro para não perder algo importante quando preciso limpar o cache dos aplicativos por falta de memória por isso tirei as estrelas.,3,18,8.2.6,2021-11-11 11:46:58,
"O recebimento das msgs ainda é bem falho,demora muito.",3,0,8.2.6,2021-11-11 10:58:59,
"O telegram estar com algum problema ? Tem 2 dias que tento entrar e nada, não chega a mensagem .....",3,0,3.18.1,2021-11-11 08:20:56,
Não estou cons fundo escutar o som nos vídeos que recebo.,3,0,8.2.6,2021-11-10 20:48:08,
Se os arquivos que baixamos ta caindo na pasta android ai lascou porque no android 11 nao tem como acessar a pasta data so pode ser isso porque baixo videos e nao acho no armazenamento,3,0,,2021-11-10 20:15:42,
Fala sério.. Agora toda fez que atualiza todo o conteúdo já baixados tem que ser novamente baixados.,3,0,8.2.6,2021-11-10 20:14:45,
"Depois dessa última atualização, não está mais salvando imagens no amarzenamento, mesmo limpando o cache e reiniciando o celular esse problema não resolve, isso é chato já que esse é um dos melhores apps de mensagens e canais que tem disponível, espero que arrumem isso.",3,1,8.2.4,2021-11-10 19:35:21,
"Era o melhor, só que as últimas atualizações não permitem mais download de nenhum arquivo.",3,2,8.2.4,2021-11-10 10:56:24,
não consigo mais salvar fotos depois da última atualização,3,1,8.2.2,2021-11-10 10:46:10,
"3 estrelas, eu amava esse app, porém, após essas recentes atualizações, descobri q todas as fotos e vídeos q me enviam, o telegram tá "" jogando"" todos para galeria, não gostei disso, eu prefiro escolher oq eu desejo ou não salvar. Obs: Mantenho desativado o download automático e nem assim está adiantando.",3,1,8.2.3,2021-11-10 10:20:06,
Ele baixa os arquivos mas não ficam salvos em nenhum canto. Só fica salvo no app. Não tem mais a pasta telegram,3,0,8.2.4,2021-11-09 20:50:58,
Bom,3,0,8.2.2,2021-11-09 17:35:43,
"Tive reinstalar mas agora não recebo o código de verificação via SMS, já fiz várias vezes a instalação e nada.",3,0,,2021-11-09 16:46:25,
Depois da última atualização não estou conseguindo localizar a mídia no meu gerenciador de arquivos,3,1,8.2.2,2021-11-09 15:14:52,
Tô testando ainda!,3,0,8.2.2,2021-11-09 13:04:14,
Boa,3,0,8.2.2,2021-11-09 07:07:09,
"Esse app e bom , mais é ruim pra chegar o código!!",3,0,8.2.2,2021-11-08 21:01:03,
"Tem que corrigir essa última atualização, que deixou bugada a busca através de # e não permite baixar mais imagens e vídeos.",3,4,8.2.2,2021-11-08 20:02:38,
Tenho usado e está funcionando normal.,3,0,8.1.2,2021-11-08 17:41:25,
"Não sei se é só comigo, mas das duas vezes que eu instalei o Telegram ele mudou o nome de alguns contatos meus do WhatsApp. Só vi que era uma pessoa e não a outra por causa da foto. Foi só eu desinstalar o app do Telegram que os meus contatos salvos voltaram ao normal no WhatsApp. Eu salvo todos no Google, não teria por que o Telegram alterar isso, mas toda vez que tento usar acontece esse problema, e é só desinstalar que volta ao normal. Tentei dar uma segunda chance, mas não deu.",3,0,4.9.1,2021-11-08 14:40:39,
É bom mas pode melhorar,3,2,8.2.2,2021-11-08 14:03:49,
Coloquem a opção de compartilhar MULTIPLAS MÍDIAS ou SALVAR TODAS AS MIDIAS NA GALERIA! Compartilhar um por vez é chato e cansativo.,3,0,8.2.2,2021-11-08 12:08:20,
"Lendo os comentários noto que muitos estão tendo o mesmo problema que eu, ao abrir o Telegram mostra msg que está atualizando, também não está salvando mais nada dos grupos e canais visitados, nem na galeria. As pastas do app de imagens, vídeos, audios e docs, agora ficam vazias, sem nenhum arquivo.",3,11,8.2.2,2021-11-08 00:01:51,
Gostei,3,0,,2021-11-07 07:05:16,
Com essa nova atualização as imagem que fazemos download não fica na galeria..,3,2,8.2.2,2021-11-07 02:38:16,
"Não consigo mais salvar as imagens na galeria... Já fui nas configurações, marquei para salvar e nada...",3,3,8.2.1,2021-11-06 21:36:09,
Depois avalio mais. Vou experimentar!,3,0,,2021-11-06 20:15:20,
"Já tem uns dias q minhas mídias não estão mais sendo salvas nem na galeiria e nem procurando pelo gerenciador de mídias do celular, Gostaria d uma solução pq eu uso o telegram para trabalho.",3,3,8.2.1,2021-11-06 16:45:36,
"Demora muito para abrir imagens, independente da velocidade da internet tanto wifi quanto 4G.",3,2,8.2.1,2021-11-06 12:32:13,
Bom,3,0,8.2.1,2021-11-06 08:49:16,
Fotos e videos não estão salvando na galeria mesmo com a permissão na configuração do celular!!!,3,4,8.2.1,2021-11-06 02:30:05,
O que tá acontecendo eu coloco meus vídeos para carregar ou fazer download depois de completo volta para estaca zero que ódio.,3,1,8.2.1,2021-11-05 23:30:17,
"depois dessa última atualização estou tendo problemas de upload dos arquivos da pasta download, não estão aparecendo os arquivos. também não baixa as fotos direito, e sempre tenho que baixar todas elas novamente para conseguir ver",3,32,8.2.1,2021-11-05 20:48:38,
Fiquei com mt raiva pq o telegram ocupou 2gb de espaço conforme fui usando um bot de series. o mais impressionante é q n tem como limpar mas configurações nem do app nem do cell. se eu for pelo cell n aparece limpar dados so um botao q me leva pra aba de limpeza do app(q é inútil). resumindo: ocupou 2gb e tenho q desinstalar e instalar pra limpar isso,3,0,,2021-11-05 20:23:46,
"Eu adoro o Telegram, mas não estou conseguindo salvar mais mídias no meu celular, e minha noiva também não está conseguindo.",3,2,8.2.1,2021-11-05 18:53:15,
"Pra quem usa o aplicativo mensagens do Google a verificação do número de telefone tá sendo reconhecida como spam, tem que corrigir isso!",3,2,8.2.1,2021-11-05 16:47:34,
"até agora ñ recebi o código...ñ sei mais o q fazer,não é problema no email..so nesse aplicativo q acontece isso...o q eu faço??",3,0,,2021-11-05 14:33:40,
Alguém sabe me informar se é vdd que do dinheiro?!,3,0,8.2.1,2021-11-05 13:52:23,
"É ótimo esse app, mais por dele não está recebendo storys vou dá só três estrelas por favor arrumem isso.Ok",3,0,8.2.1,2021-11-05 12:23:09,
"Ultima atualização esta bugada, não consigo salvar fotos e videos na galeria... Estava normal, agora não esta armazenando.",3,6,8.2.1,2021-11-05 12:19:14,
"Atualizei o aplicativo do telegram no dia 04/11/2021 e depois disso não consigo mais salvar fotos ou videos na memoria do celular ou no cartão de memória. A pasta do telegram que ficava na memória interna simplesmente não aparece mais, procurei em outras pastas e ainda assim não encontrei. Ja desistalei o aplicativo e instalei novamente mas não adiantou nada. Isso pode ser um bug do aplicativo por causa da última atualização?",3,15,8.2.1,2021-11-05 09:46:32,
Baixando só pra assistir filmes 👍🏽 adeus Netflix que nunca tem nada,3,1,8.2.1,2021-11-05 08:21:32,
Só falta poder fazer ligação,3,0,8.2.0,2021-11-05 04:31:35,
"Faz meia hora que eu tô tentando entrar na minha conta , mas nunca consigo. Ele não estão me mandando o código pra entrar na minha conta",3,0,,2021-11-05 03:41:30,
Está retirando sozinho as texturas de papel de parede depois da última atualização.,3,16,8.2.1,2021-11-05 01:59:39,
"O meu smartphone ficou totalmente bloqueado, enquanto usava o Telegram. Nunca tal me tinha acontecido com nenhuma outra aplicação. Também não desliga a vibração das notificações, apesar de estarem marcadas como desligadas. A tradução para Português é fraca...",3,131,8.2.0,2021-11-04 14:08:14,
Muita coisa a melhorar.,3,1,8.2.0,2021-11-04 13:18:38,
Bom,3,0,8.2.0,2021-11-04 11:53:08,
O aplicativo tá bugado vc baixa as mídias mas elas não aparecem em lugar nenhum. Por favor concertem isso,3,1,8.2.0,2021-11-04 11:43:52,
Bom para a atualidade,3,0,7.7.2,2021-11-04 11:15:22,
Poderia ser possível excluir os contos é muito contato inútil que eu não consigo excluir,3,0,8.2.0,2021-11-04 10:12:01,
Antes dessa atualização conseguia ver os download de mídia agora só enche a memória do telefone mas qndo foi excluir n tem nada na pasta arrumem isso pelo amor de Deus,3,0,8.2.0,2021-11-04 05:47:00,
Ótimo,3,0,,2021-11-04 02:52:15,
Precisa ter encriptação nos grupos,3,0,8.1.2,2021-11-03 22:01:47,
Ruim pq n apç na lista,3,0,8.2.0,2021-11-03 15:45:44,
E bom mais podia colocar verificação de e-mail a vai ficar mais fácil,3,1,8.2.0,2021-11-03 12:03:49,
Podia para de pedir para atualizar coisa chata só fica pedindo para atualizar,3,0,8.2.0,2021-11-03 09:25:15,
Instalei telegran que foi desinstalado acidentalmente tentei instalar de novo e não consigo já fiz quase tudo diz excesso de entradas no apli ativo,3,0,,2021-11-02 23:46:07,
Bom,3,0,8.1.2,2021-11-02 18:19:29,
"De uns tempos para cá, no link adicionado no telegram não aparece mais a miniatura sobre o assunto, o que dificulta a divulgação (as pessoas se interessam pela capa). Como resolver esse problema?",3,0,8.1.2,2021-11-02 15:54:30,
"Ultimamente vem aparecendo as msg na barra de notificação, aí vc abre o telegram e a msg não aparece , fica aparecendo constando e bem depois que a msg aparece ..",3,0,8.1.2,2021-11-02 11:01:28,
"Excliu a conta telegram sem querer e agora nao consigo mais entrar , deveria ter algum sistema para a pessoa poder recuperar conta",3,0,8.1.2,2021-11-02 10:19:04,
Sem palavras,3,0,7.4.2,2021-11-02 04:52:43,
Em análise,3,0,8.1.2,2021-11-02 04:11:40,
Precisei desinstalar e agora estou tentando reinstalar mas não recebo o. Código via msg no número de celular. Como resolver?,3,0,,2021-11-01 23:07:32,
"Não importa o quanto eu tente,meu código para mudança de número não chega.",3,0,8.1.2,2021-11-01 20:35:29,
Não estou conseguindo o código de confirmação,3,0,8.1.2,2021-11-01 13:15:33,
Tão rápido que tem 30 min instalando,3,2,6.0.1,2021-11-01 12:22:08,
Onlifams,3,0,,2021-11-01 11:29:40,
Boa,3,1,8.1.2,2021-10-31 07:11:45,
Não consigo terminar a instalação convenientemente,3,0,,2021-10-31 01:24:34,
Dou 3 estrelas . uso quase nunca.,3,0,7.4.2,2021-10-30 19:16:06,
Bom mas ainda falta a opção de selecionar oq baixar automaticamente para kd grupos e etc,3,0,8.1.2,2021-10-30 15:55:01,
Eu desligo as notificações e esse app continua vibrando.,3,0,,2021-10-30 15:48:41,
Muito bom,3,0,8.0.0,2021-10-30 13:13:47,
Baixei só pra assistir filmes e séries,3,0,7.5.0,2021-10-30 02:30:51,
"Eu to com um problema, eu perdi minha conta, eu tinha essa conta em outro celular só que o celular quebrou e eu acabei perdendo o chip e agora não tenho mais minha conta do telegram :( vcs não podem fazer nada??",3,0,8.1.2,2021-10-30 01:32:13,
Parece que ele deletou a minha conta antiga,3,0,8.1.2,2021-10-30 00:01:14,
não está me fornecendo o código está muito rápido para memorizar,3,0,,2021-10-29 23:25:05,
"ele é muito bom pra conversar, mas ele não envia o código de jeito nenhum!! mas ele é muito bom, recomendo!!",3,0,,2021-10-29 15:27:29,
Eu não consigo ter meus contatos que não tem telegram,3,0,8.1.2,2021-10-29 09:31:03,
Bom,3,1,8.1.2,2021-10-29 03:24:39,
Muito bom usei só uma vez porquê encontrei só três amigos pena quê as pessoas não conhece o aplicativo más recomendo Ok.Obrigado pelo convite ê pelo carinho. !!,3,0,,2021-10-29 01:06:03,
Augem me bloqueou eu preciso mandar uma atividade minha pra minha professora,3,0,,2021-10-28 17:03:38,
"Ótimo aplicativo, mas tá ruim de configurar",3,1,8.1.2,2021-10-28 14:18:18,
"Preciso recuperar ou,um novo codigo de segurança, por conta de virus desistalei o telegram..pode ser no msn",3,0,,2021-10-28 14:01:37,
Muito bom o telegram mais gostaria que tivesse um catálogo para divulgar nossos produtos e vendas.,3,1,8.1.2,2021-10-27 23:47:41,
"Depois que o instalei tive problemas com o armazenamento mesmo depois de desinstalar. 12gb de imagens e 17 imagens na galeria? As imagens ficaram no armazenamento, tirando esse problema o APP é muito bom.",3,0,,2021-10-27 23:23:48,
Só não tem status mas muito bom de usar,3,1,8.1.2,2021-10-27 22:57:08,
COLOQUEM A FUNÇÃO STATUS POR FAVOR,3,0,8.1.2,2021-10-27 22:36:59,
Funciona com a outra pessoa usando WhatsApp ?,3,0,,2021-10-27 17:51:14,
+ ou -,3,0,,2021-10-27 14:14:08,
Ja usei antes mas agora sem sucesso ele é bom so q desta vez nao esta enviando o codigo de ativação chateada,3,0,8.1.2,2021-10-27 10:28:47,
Ele é semelhante ao WhatsApp mas contando com a disponibilidade de mais funções diferenciadas!. Me irritou! Porque exclui um contato e ele continuo lá e a forma de organização com conversas em cima e contatos abaixo não me agradou!. O bom é que não tem status! Ufa!!!,3,54,8.1.2,2021-10-26 12:10:04,
"Coloque os arquivados em baixo, porque em cima deixa a interface do app muito sem graça.",3,1,8.1.2,2021-10-26 10:27:14,
"O app costumava ser muito mais estável. A conexão está mais lenta, não carrega o histórico de mensagens corretamente e as chamadas estão caindo com uns dois minutos.",3,2,8.1.2,2021-10-25 23:06:44,
E um pouco chato,3,0,8.1.2,2021-10-25 22:36:50,
O app e muito bom vc acha app pra joga ff tem muitas coisa eu vou dá 3 estelas so pq ainda tem o poblemas,3,1,8.1.2,2021-10-25 19:24:29,
"A questão de ganhar dinheiro dele e uma farça, e só pra ter mais pessoas fazendo o download do aplicativo. Já segui as regras várias vezes e nunca dá certo",3,0,7.8.2,2021-10-25 16:29:54,
Precisa melhorar algumas questões; (chamada de vídeo com áudio atrasado r câmera meia lenta) (ligação simplesmente buga e cai do nada) (às vezes o aplicativo trava aí ele sozinho fecha e abre dnv) (necessita urgente de reação nas mensagens). O resto é show!!,3,7,8.1.2,2021-10-25 01:52:26,
Realmente é bom mesmo,3,0,7.7.2,2021-10-25 01:34:27,
Muito bom.,3,0,,2021-10-24 22:28:18,
"The tab with all chats is totally unnecessary, if we separate chats by categories it is precisely because we don't want all the conversations mixed up. Give the option to hide this. If you don't want to remove it.",3,1,8.1.2,2021-10-24 19:00:46,
"O Telegram, a função de busca está com problema, quando quero procurar um BOT, não aparece no resultado e nem no @.",3,0,8.1.2,2021-10-24 17:55:32,
não abre alguns links .....de grupo,3,0,8.1.2,2021-10-24 17:36:15,
"O app é bom mas uma pena que toda vez que eu tento logar da o erro de muitas tentativas e eu esperei mais de 1 dia 1 DIAAAA e n saiu esse erro, não tô conseguindo mais logar ajeitem isso dêem pelo menos um tempo de espera nessa mensagem.",3,0,,2021-10-24 14:35:53,
"por favor me ajudem, não consigo acessar minha conta,nem consigo ajuda em suporte! eu preciso muito...",3,0,,2021-10-24 13:06:48,
E um app sem sentido 😲,3,0,7.7.2,2021-10-24 08:12:24,
"Não sei porque mas quando vou selecionar algum arquivo para enviar a alguém, o app fica muito lento, e só volta ao normal quando fecho a seleção de arquivos.",3,0,8.1.2,2021-10-23 17:49:53,
"O aplicativo é bom, mas eu desinstalei ele e agora tô reinstalando. Só que meu número novo não tá conectado nele, e pior a operadora cancelou ele. Eu penso ""tenho meu email"" mas o aplicativo não tem opção para logar, ele quer criar uma nova conta pra você. Conclusão, eu vou ter que criar uma nova conta e entrar na minha.",3,7,8.1.2,2021-10-23 14:58:02,
"Gostei bastante , é igual whatsapp",3,1,,2021-10-23 13:27:48,
2gyiiiiiiyy³,3,0,8.1.2,2021-10-23 10:31:56,
Eu gosto desse aplicativo mas só tank me melhorar às vezes buga 😐👍,3,2,8.1.2,2021-10-22 23:20:58,
Os áudios em formato m4a ficam corrompidos ao baixar,3,0,,2021-10-22 22:53:14,
Delay nas mensagens...,3,0,8.1.2,2021-10-22 19:11:24,
Aplicativo com boa proposta mas vídeos ficam travando e não baixam de maneira adequada,3,2,8.1.2,2021-10-22 14:59:12,
E bom mais eu n gosto mto pq deveria ser só de jogo que procuramos,3,0,,2021-10-22 14:48:41,
Tenho um pequeno negócio e preciso colocar o telefone fixo como contato no Telegram. O WhatsApp Business aceita. O Telegram não.,3,0,8.1.2,2021-10-22 14:02:06,
Bom,3,0,,2021-10-22 11:05:03,
Muito difícil de excluir materiais dele.,3,1,8.1.2,2021-10-22 09:41:09,
Bom,3,0,8.1.2,2021-10-21 18:55:52,
",dc,,,,s,,,,,",3,1,8.1.2,2021-10-21 15:04:11,
"Esses aplicativo é ótimo , mas ultimamente eu tô tentando logar nele mas não consigo por que o código não está chegando .",3,0,8.1.2,2021-10-21 10:21:37,
Esse app e bom mas eu prefiro mas o whatsapp mas ele e bom,3,0,,2021-10-20 13:38:50,
"O app é maravilhoso, porém o servidor para baixar os vídeos são muito ruins, tem vez que não baixa ou apenas passa 100kbs e tem vez que clica no player sempre da erro e nem pede pra assistir em outro player, tem uma outra coisa também que é ruim é que quando vc está em um canal com muita conversa vc n pode mais pesquisar por outro canais, porque ele mostra as palavras do chat que foram mandados nós canais",3,95,8.1.2,2021-10-20 11:22:49,
"Ainda estou me adaptando., pois percebo que o aplicativo é bem diferente do zapping.",3,1,8.1.2,2021-10-20 09:38:57,
"Gosto do app, mas ele tem que mudar a política de spam deles, eles punem a pessoa por nada, as vezes pessoas maldosas te relatam e vc já toma spam, sem direito de defesa, eu fiquei mais de 60 dias de spam por nada... mudem isto.",3,1,7.7.2,2021-10-20 05:13:55,
