content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
"Tem um bug chato , depois que Alexa reproduz uma música ela não sai mais das notificações.somente desisntalando o aplicativo.",2,0,2.2.410255.0,2021-07-09 22:34:39,,
"Não funciona no wifi, só no 4G.",1,1,2.2.432925.0,2021-11-09 22:08:23,,
"O aplicativo desde o lançamento é muito lento, parece até um nevegador de celular",2,0,2.2.410255.0,2021-07-07 18:40:50,,
Impossível fazer cadastro nessa desgraça por e-mail o aplicativo esquece tudo quando você vai ver a senha lá o aplicativo Esqueceu suas informações 🙄 mas de horas perdendo tempo e cheio de e-mail de códigos inútil 😔😕,1,0,2.2.410255.0,2021-07-03 15:17:14,,
"Mais um brinquedinho caro de classe que promete mundos e fundos, e, não cumpre. Mas tá na onda da vez, né?!.. Não se deixe enganar, a proposta é muito boa, mas ainda precisam amadurecer muuuito e simplificar mais um tantão, para que um dia seja efetivamente útil a quem realmente poderia ajudar. Afora as casas inteligentes, se você estiver disposto a investir mais um monte para poder se servir.",2,0,2.2.413073.0,2021-07-28 08:47:48,,
"Lento demais, convenhamos. Falta muita otimização, falta dinheiro pra Amazon fazer isso?",1,1,2.2.416420.0,2021-08-29 12:50:56,,
"Gente, eu não aguento mais usar o aplicativo pra escutar livros e ele voltar pro início do capítulo! Quando coloca pra tocar no Echo, vai bem, mas no aplicativo para no meio do capítulo e volta pro início dele, ja falei com o suporte, e nada muda!",1,0,2.2.423409.0,2021-09-30 12:51:15,,
Skills não carregam de maneira alguma.,1,0,2.2.438005.0,2021-12-07 19:03:09,,
Como que uma empresa tão grande tem um app tão ruim. Muitos erros. Vc gasta dinheiro com seu dot e para mexer nele precisa usar esse app cheio de problemas,1,1,2.2.410255.0,2021-07-13 23:30:49,,
Desde a última atualização a tela fica preta e não consigo mexer em nada.,1,1,2.2.435197.0,2021-11-16 01:16:01,,
"Lento, pesado e sonso igual a Alexa respondendo pergunta simples. Drena mais bateria que um opala 8 caneco bebe de combustivel",1,0,2.2.422256.0,2021-09-20 19:33:28,,
"Tento adicionar a agenda do google, porém ao clicar em avançar nada acontece.",2,0,2.2.416420.0,2021-08-17 19:31:06,,
"Não toca playlist do deezer, não deixar escolhas músicas pelo app.",1,1,2.2.421843.0,2021-09-11 18:04:50,,
Aplicativo não está conectando minha exho dot3 no wi-fi da minha casa mais antes era normal agora o app da erro,1,0,2.2.422256.0,2021-09-15 17:32:44,,
"Antes da última atualização tudo estava funcionando perfeitamente... Na última atualização parece que o software não ""conversa"" com o gerenciador dos equipamentos (linha positivo / lâmpadas e plugs). NADA FUNCIONA. Constantemente diz que o item acionado não responde. Entro no gerenciador da positivo e tudo funciona normalmente... POR FAVOR arrumem isto...",2,11,2.2.438005.0,2021-12-07 16:28:50,,
"Infelizmente do ""nada"" parou de reconhecer as lâmpadas, não toca música do próprio Amazon MUSIC, não vincula Spotify. Sinceramente uma decepção muito grande, porque é uma empresa muito rica para manter produtos tão meia boca. Se o problema é atualização, deveria vir um aviso aos usuários e um prazo de resolução. O mínimo por um produto pago e muito bem pago.",1,10,2.2.438005.0,2021-12-07 17:17:07,,
"Infelizmente não está funcionando corretamente pois os dispositivos Echo informam que não há conectividade com a TV, porém aumenta e diminui o volume mas não consegue mudar de canal. Reiniciei o roteador, a TV, os Echo's e nada. Exclui a TV do app e inseri novamente e não funciona. Não há atualização de skill. Só o volume continua funcionando as outras funções não. O retorno é sempre para energia e conectividade! Assim não dá né!?!? TV LG com Alexa integrada.",1,148,2.2.436689.0,2021-12-02 08:32:59,,
"A proposta é maravilhosa, para quem não tem como ler, esse APP seria perfeito, se não alterasse o ponto de leitura sozinho, ele volta o capítulo que você já leu e fica num lopping até que você reinicie tudo, já tive até que desinstalar e reinstalar para voltar a funcionar. Por favor desenvolvedores tentem resolver porque o APP é muito bom execto por esse problema.",1,0,2.2.436689.0,2021-12-06 07:06:26,,
"O aplicativo fecha do nada, quando estou usando a função leitura o app volta a posição aleatoriamente, ao invés de ir para o próximo capítulo volta para o que acabou de ser lido, informava que uma ação não podia ser a primeira da minha rotina, OI???? é a minha rotina eu que decido o que é importante para mim",1,7,2.2.436689.0,2021-12-03 12:06:37,,
Lixo. A última atualização fez parar tudo. App parou de funcionar . Está travado. Tenho 3 echodot e mais uma ecoshow que podem ser jogadas no lixo agora. Onde já se viu fazer um upgrade que não funciona mais nada. Que lixo. Nunca comprem amazon comprem Google.,1,1,2.2.436689.0,2021-12-07 19:20:36,,
"Sempre que logo com minha conta Amazon diz que a senha está errada, mesmo eu sabendo que não está errada, eu troco e tento logar dnv, porém ainda assim diz que está errada, fora que as vezes nessas tentativas de login, o App fecha sozinho... ou é uma tela preta demorada, arrumem isso, por favor.",2,1,2.2.438005.0,2021-12-07 13:10:34,,
"Está com problemas de sincronização com todos os meus dispositivos, tenho uma LG de 55"" e uma Samsung 42"" nenhuma vincula, sem contar serviços como Spotify, não sei se houve atualização do app, mas refaçam isso pelo amor de Deus.",1,1,2.2.436689.0,2021-12-07 18:53:43,,
Comprei Echo nas faz nem 5 dias e só funciona por 4 dias e agora mais funcionando. Não está funcionando e não consigo configurar o dispositivo dando erro para detectar e quando identifica esta dando erro na configuração da wifi. Já reinstalar e limpei o cache umas 5 vezes e mesmo o suporte conseguiu resolver.,1,5,2.2.436689.0,2021-12-03 23:03:47,,
"Depois da última atualização ficou muito instável, hoje do nada deixou de funcionar, a Alexa nao esta atendendo os comandos nao esta acendendo as lâmpadas, nem tocando música pelo Amazon music, espero que arrumem isso, sinceramente me arrependo de tee comprado outra ecodot porque não esta funcionando corretamente o aplicativo e a própria Alexa nao esta funcionando corretamente nos speaker, devia tee comprado do Google para testar assim não ficaria na mão.",1,0,2.2.436689.0,2021-12-07 19:06:40,,
"O aplicativo é horrível. Quase sempre quando você clica em algo para mudar de tela nada acontece e segundos depois a tela muda, parece que o app esta travando o tempo todo. Diversos menus quase sempre bugam e param de mostrar os itens. É surpreendente como uma empresa gigante assim não tem um aplicativo decente. Esse app é um dos motivos pra eu estar quase me desfazendo da Alexa.",1,74,2.2.435306.0,2021-11-21 21:34:48,,
"Péssimo aplicativo. Fica muito tempo sem sair do lugar, não conecta nem avisa que travou, não dá grandes orientações e, definitivamente, não está permitindo configurar o Echo Dot. Tremendamente irritante.",1,17,2.2.436689.0,2021-11-26 18:40:48,,
"Para quem tem dispositivo inteligente e parou de funcionar, tenta conectar com um IOS. O problema é o aplicativo. Tive que desinstalar tudo pra depois descobrir que é o aplicativo da Alexa que está ruim.",1,0,2.2.436689.0,2021-12-07 20:12:57,,
"Atualizou porém ainda continua com problemas na hora de reproduzir. Quando peço uma música, minha echo informa que ""não é possível reproduzir tente mais tarde"". Agora nessa última atualização já consegui parear a lâmpada inteligente e está funcionando.",1,0,2.2.438005.0,2021-12-08 20:45:11,,
"Parou de funcionar. Simples assim. Comprei várias luzes, tomadas, sensores... todos funcionavam bem. De repente, tudo parou. Echo quarta geração. Vou devolver a assistente e os dispositivos.",1,1,2.2.436689.0,2021-12-07 17:55:15,,
"A skill do Spotify não toca músicas específicas, sempre que peço a Alexa me responde que só está disponível com o Amazon music unlimited, podre o modo como a Amazon quer empurrar o sistema de streaming deles pra mim.",1,1,2.2.436689.0,2021-12-07 18:11:56,,
"Parou de funcionar, simplesmente a casa inteira parou de funcionar porque Alexa não faz mais nada, nem toca música. Tive que pegar as lâmpadas antigas porque a casa ""smart"" não está funcionando.",1,1,2.2.436689.0,2021-12-07 18:45:50,,
"A opção de vincular uma conta pessoal via streaming exemplo: Spotify. Não vincula, só fica vinculada em compartilhada. A alexa fecha sozinha sem nem um comando meu. Espero que arrumem a instabilidade e otimizem mais o app, ele está pesado. Um FEEDBACK para vocês melhorar o desempenho do aplicativo.",2,2,2.2.436689.0,2021-12-04 03:30:46,,
Esse sistema da Alexa é cheio de skill com viés comunista com funções que propagam notícias falsas. Não entendo como uma empresa grande permite com que pessoas mal intensionadas cuidem dessas funções que deveriam trazer informações com base em fatos. Desserviço completo.,1,1,2.2.436689.0,2021-11-26 08:07:25,,
"Minha Alexa perdeu a conexão com o Deezer e agora não quer conectar mais, o aplicativo da Alexa trava quando tento reconfigurar o Deezer. Parece até que querem forçar a gente a usar o Amazon Música, lamentável.",1,0,2.2.438005.0,2021-12-07 19:23:39,,
"Que aplicativo ruim! Meu Deus haja paciência! Lento de mais, não carrega, toda vez que o dispositivo atualiza o sistema a skill do Facebook e da lâmpada desconecta. Assim não dá!",1,0,2.2.438005.0,2021-12-07 18:50:50,,
"Depois da última atualização o app ficou muito ruim, demora para responder, não consigo vincular as contas de música, casa inteligente etc, coloquem uma atualização nova ajustando essas coisa, pq no caso ficou um Alexa inútil aqui em casa !",1,0,2.2.436689.0,2021-12-07 19:19:00,,
"Desde a última atualização o aplicativo perdeu a comunicação com todos os dispositivos inteligentes conectados, e as rotinas não funcionam mais. Já reinstalei e nada funciona.",1,0,2.2.438005.0,2021-12-07 14:25:12,,
"O App é ótimo, mas poderia oferecer compatibilidades com mais dispositivos da Skill Mi Home, pois não consigo adicionar à Mijia 360º 1080p da Xiaomi para eu visualizar na minha Echo Show. Uma pena!",2,2,2.2.436689.0,2021-11-29 21:15:49,,
"De uns dias pra cá o aplicativo está horrível, quando entro nas Skills , fica sempre em inglês, apesar de ter desinstalado e instalado de novo em português Brasil , mas não adianta nada , por favor pessoal da Amazon consertem esse bug .",2,2,2.2.436689.0,2021-11-28 04:15:42,,
"Muito fraco. O aplicativo só funciona se estiver aberto no meu celular. Tem boas opções, mas não é como o Assistente ""OK GOOGLE"", que abre quando chama. Desinstalando!",2,2,2.2.436689.0,2021-11-27 07:03:27,,
"Desta última atualização parou de funcionar ,não funciona mais nenhuma tomada inteligente da casa ,espero que resolva logo nada em casa esta funcionando.",2,0,2.2.436689.0,2021-12-07 19:32:22,,
"o aparelho é ótimo, mas o aplicativo não corresponde ao aparelho... clica nas funções demora a abrir, o sincronismo dos contatos e fraco, não consigo ligar pelo Alexa pra pessoas que tem o Alexa",2,0,2.2.436689.0,2021-12-06 22:15:34,,
"Tá horrível , não consigo mas comandar nada, diz que tá com erro, mas todos os sonoffs estão funcionando perfeitamente no aplicativo próprio mas o comando da Alexa não reconhece, já atualizei, desinstalei e nada.",1,0,2.2.436689.0,2021-12-07 19:20:11,,
"Bem contrário da Alexa, esse aplicativo é bem ruim, mesmo eu tenho um celular de última geração da Samsung, ele fica travando e não carrega as páginas direito, e bem complicado.",1,6,2.2.436689.0,2021-11-26 19:06:47,,
"Parou a compatibilidade com todos os dispositivos do app smart life, não consigo mais controlar nada pela Alexa, se continuar assim vai virar um peso de papel.",1,1,2.2.436689.0,2021-12-07 16:15:23,,
"Aplicativo funcionava perfeitamente até alguns dias atrás agora minhas skills simplesmente pararam de funcionar e quando tento entrar nas skills no app DEMORA MUITO para carregar, QUANDO carrega.",1,0,2.2.436689.0,2021-12-07 19:25:48,,
"Depois da atualização minhas skils simplesmente não funcionam, já desinstalei. O Spotify não quer vincular mais, sinceramente, um saco.",1,2,2.2.436689.0,2021-12-07 16:51:20,,
Decepcionado com o app. Esperava muito mais da aplicação. Constante problema com a vinculação de conta no spotify e apenas o app tem uma conexão horrível.,1,0,2.2.436689.0,2021-12-07 19:53:54,,
"Tem muito potencial. Mas está muito lento, ela não reconhece comandos em português. Pelo menos não achei como mudar isso, porque eu está super lenta.",1,0,2.2.436689.0,2021-11-27 11:41:42,,
"pouquíssimos recursos, interação do aplicativo com o aparelho com poucos recursos, poucas opções de navegadores, enfim, uma boa caixa de som com tela.",1,0,2.2.435306.0,2021-11-22 22:59:30,,
Alexa parou de se conectar com os dispositivos da casa. Não encontra nada. Hoje está inútil em minha casa. Para piorar o atendimento de suporte está em falha e manda resposta ao e-mail que precisa enviar mais tarde a reclamação. Simplesmente um horror a amazon e sua alexa.,1,1,2.2.436689.0,2021-12-08 12:00:54,,
Não consigo abrir nenhum aplicativo da minha tv usando essa alexa... toda hora ela fala de algum problema.. pede pra eu baixar aplicativos... O google home funcionou bem mais fácil,2,0,2.2.436689.0,2021-12-07 15:28:12,,
"Mano que aplicativo horrível!!! Lento demais 😕 e sem falar que nas Skil não da pra conectar outros serviços de música, só funciona com Amazon Music 😅",1,0,2.2.438005.0,2021-12-07 20:08:43,,
"Não funciona direito no meu Android. Tenho um S7. Baixei no segundo aparelho, que é um iPhone 11, ai funcionou normalmente. A primeira experiência ja foi ruim.",1,0,2.2.436689.0,2021-12-03 08:01:38,,
"Depois da última atualização o aplicativo ficou horrível, não funciona nada, geralme era pra ficar melhor com atualização porém não funciona estou até pensando em comprar outro aparelho e trocar a ecodot",1,1,2.2.438005.0,2021-12-07 17:59:49,,
"Acabei de baixar o aplicativo, mas não está vinculando a minha conta do Spotify. Não surte qualquer efeito clicar em cima da opção ""vincular""",1,0,2.2.436689.0,2021-12-07 18:55:48,,
"Tenho um encho Dot, mas não funciona adequadamente. Pedi para Alexia abrir app Puc RS online, ela abre, fala todas as disciplinas mas não consegue chegar na aula que eu preciso ouvir. Pedi para Alexia tocar músicas do Tim Maia e ela tocou Jorge bem, pedi músicas do Jorge bem jor e ela tocou forró... Não acertou nenhum. Será que é algum erro de configuração?",2,0,2.2.436689.0,2021-11-23 21:27:19,,
"Alexa subtamente parou de controlar as luzes da casa, e não consegue acessar o Amazon Musi. Testei em outros dispositivos de outras casas, e apresentam o mesmo problema",1,1,2.2.438005.0,2021-12-07 19:52:57,,
aplicativo parou de reconhecer o spotify e não tem quem faça voltar ao normal. ja tentei desvincular e vincular denovo. foi inútil. além de demorar um tempo absurdo pra carregar,1,0,2.2.436689.0,2021-12-07 19:25:59,,
"Simplesmente parou de funcionar tudo. Não consigo acessar minhas skills, desconectou dos meus interruptores, quando tento fazer algo a tela fica só carregando.",1,0,2.2.438005.0,2021-12-07 19:19:13,,
"Tem muito a melhorar, aplicativo lento demais, fora as skills ruins com problemas de compatibilidade e etc.",2,0,2.2.436689.0,2021-12-07 19:14:25,,
"Nenhum dos meus dispositivos conectados estão respondendo após atualização, tenho 4 alexas em casa e não estão servindo pra nada. Lamentável isso.",1,0,2.2.436689.0,2021-12-07 14:25:44,,
"Achei que a atualização era pra corrigir bug e não pra trazer novos. Agora os dispositivos da Smart life não estão respondendo mais pelo app. Google funciona normal, provavelmente vou ter que trocar",1,3,2.2.436689.0,2021-12-07 16:32:46,,
"péssima interface e arbitrariamente não permitem o uso como caixa de som, apenas para obrigar à compra de mais um produto.",1,1,2.2.436689.0,2021-12-03 11:18:53,,
"Horrível. Desde a última atualização, não descobre mais nenhum dispositivo, não instala nenhuma skill.",1,1,2.2.438005.0,2021-12-07 17:56:24,,
"O aplicativo simplesmente nao funciona , nem abre, parece que eles fazem de propósito, pois ja tem muito tempo que parou de funcionar",1,1,2.2.436689.0,2021-12-02 23:10:03,,
"A localização das funcionalidades é bem confusa, e é difícil configurar coisas básicas do aplicativo.",2,1,2.2.436689.0,2021-11-30 21:04:30,,
"A echo dot em si é boa, mas esse app é horrível de lento!!! Chega a ser inútil!! Uma vergonha pra uma empresa como a Amazon fornecer um serviço pela metade sem o esforço de desenvolver um app decente",1,18,2.2.436689.0,2021-12-07 18:46:12,,
"Depois da última atualização, minha rotina com sensor de porta parou e não vai de jeito nenhum. Ele reconhece o sensor, sabe que está aberto e fechado, porém não executa a rotina. Ainda depois de mais 2 atualizações , continua com mesmo problema",1,3,2.2.438005.0,2021-12-07 17:32:21,,
Desde a última atualização tudo parou de funcionar. Ela não se conecta mais a nenhum dispositivo.,1,1,2.2.438005.0,2021-12-07 19:14:09,,
"aplicativo está muito ruim, está toda hora dizendo que dispositivo não encontrando, problema intermitente",1,0,2.2.436689.0,2021-12-07 18:56:06,,
"O aplicativo não está funcionando, você não consegue que os dispositivos funcionem, não consegui acessar as skils.",1,0,2.2.436689.0,2021-12-07 19:25:06,,
"Comprei um echo dot e não posso utilizar porque o aplicativo nem faz o login. Vou fazer o que com uma Alexa inutilizavel??? Não abre o App em celular nenhum, temos 5 em casa e nenhum deles fez login. Péssima experiência e sensação de dinheiro jogado no lixo",1,0,2.2.436689.0,2021-12-07 13:40:56,,
"Totalmente bugado! Começo configurar o dispositivo e do nada ele reinicia o celular, fora que que é lento para exibir as informações",1,0,2.2.435306.0,2021-11-23 12:20:05,,
"Muito bom, pena que nao abre. Eu tento fazer login e o app fecha sozinho. Ja tentei reinstalar, atualizar. Mas não funciona 😪",1,0,2.2.436689.0,2021-12-07 13:27:22,,
App muito lento e minhas skills pararam de funcionar. Não consigo nem abrir a parte de configuração.,1,0,2.2.436689.0,2021-12-07 19:34:01,,
Infelizmente toda vez que deixo o app Amazon em segundo plano e vou no e-mail verificar a senha de 6 dígitos quando volto no app Amazon o mesmo reinicia e não tem onde colocar os dígitos 😢,1,0,2.2.436689.0,2021-12-05 14:58:19,,
"Desde a última atualização, o aplicativo parou de funcionar. Já reinstalei, inclusive. É uma tela preta sem fim. Quero criar rotina e não consigo porque tenho 2 echo dots e são inúteis, p mim, sem rotina. A sorte é que todos os meus outros gadgtes possuem aplicativo próprio. Por enquanto, não recomendo mais a Alexa. obs: Fiz a nova atualização de novembro. O que estava ruim parece que piorou.",1,272,2.2.435197.0,2021-11-16 11:23:00,,
"Desde a última atualização, o app está inutilizável. Ao entrar, aparece uma tela preta e após alguns segundos o aviso de que o tempo de conexão esgotou. Já forcei parada, limpei os dados, reiniciei o celular e reinstalei o app, e nada adiantou. Comprei hoje uma Echo Dot e pretendia comprar o Fire Stick, agora já estou pensando duas vezes.",1,223,2.2.435197.0,2021-11-10 17:11:08,,
"O aplicativo é muito lento. Trava muito, estraga a experiência, independente do aparelho celular.",1,1,2.2.436689.0,2021-11-25 06:41:01,,
"Assim que comecei a usar foi mil maravilhas, mas agora estou com um problema em que a Alexa não consegue acessar a Amazon Music. Já resetei, desinstalei os dois apps e nada...",1,0,2.2.436689.0,2021-12-07 19:53:35,,
"Atualização horrível. Aplicativo ficou todo lento e travado, além de perder vínculo recorrente nas contas das skills",1,0,2.2.436689.0,2021-12-07 19:05:33,,
"Nada mais funciona. Tudo o que estava conectado no Smart Life, e era compatível há anos, não é mais acionado pela Alexa.",1,1,2.2.436689.0,2021-12-07 17:46:20,,
"Aplicativo parou de funcionar. Quando abro, aparece a logo, depois fica tudo preto e uma janela aparece dizendo ""A conexão atingiu o tempo limite. Tente novamente."" Já entrei em contato com o SAC da Amazon, fiquei mais de 1 hora no chat fornecendo informações e até agora nada melhorou. E agora, como faço? Não compensa comprar Echo Dot se a empresa não tem compromisso com o aplicativo que o gerencia.",1,234,2.2.432925.0,2021-11-05 08:40:09,,
"Após a última atualização, muitas funções deixaram de funcionar. Está praticamente sem função.",2,0,2.2.435306.0,2021-11-17 06:07:08,,
"Man vocês deviam focar em arrumar esse aplicativo, tem muitos erros e bugs, desse jeito nao dá , n consigo usar quase Nada na Alexa por esse app ser cheio de bugs, corrijam por favor",1,0,2.2.436689.0,2021-12-07 16:14:54,,
"O app é bem completo e relativamente simples de usar, com as funções basicas separadas nas abas embaixo. Mas se quiser fazer alguma outra coisa mais personalizada, precisa mexer e ir procurando, tem várias funções legais que não estão tão simples de encontrar. O principal problema é o delay muito grande que o app tem, vc clica e espera...pra toda e qualquer função! Além disso tem várias falhas na personalização das rotinas, problemas com acionamento de dispositivos em subgrupos, entre outros.",2,160,2.2.432925.0,2021-10-28 23:54:06,,
"Decepção Alexa fez tudo direitinho, mas depois que atualizou não conecta nos serviços do Amazon Music, vídeo etc.. uma pena msm, vou devolver ainda da tempo!",2,2,2.2.436689.0,2021-12-07 15:07:02,,
Echo Dot simplesmente perdeu a conectividade com a Deezer. Não vincula à linha conta e não consigo ouvir músicas.,1,1,2.2.438005.0,2021-12-07 19:16:26,,
"Os dispositivos Amazon estão péssimos, estão sempre bugando. Tenho Fire TV 4K que simplesmente não funciona direito e a imagem fica péssima, tenho duas Echo e uma Echo Dot que é a pior de todas, não recomendo mesmo, elas são extremamente surdas, comprei na ilusão de ter tudo conectado, mas me arrependi, gastei muito dinheiro pra aparelhos que travam o tempo todo. Não recomendo!!!",1,33,2.2.435197.0,2021-11-11 20:24:11,,
"Minhas rotinas não estão funcionando, parou tudo agora, se continuar assim me deixando na mão, vou deixar minha insatisfação no site reclamei aqui e mudar para a concorrente",1,1,2.2.436689.0,2021-12-07 14:32:33,,
"Não está se conectando adequadamente com meus dispositivos, casa inteligente mesmo no app deles estando funcionando normalmente",1,0,2.2.436689.0,2021-12-07 17:33:03,,
"Inicialmente havia entendido que havia parado de funcionar, até ler as avaliações e ver que uma pessoa relatou que estaria funcionando apenas nos dados móveis, o que confirmei. Ou seja: no smartphone, preciso desligar o wifi e ligar os dados móveis para funcionar; já no meu tablet, que não tem chip de operadora, não tenho mais como usar. Espero que corrijam esse problema, já que antes funcionava normalmente no wifi.",1,78,2.2.433151.0,2021-11-09 09:20:49,,
"O aplicativo está extremamente pesado e lento. Para fazer qualquer coisa no aplicativo é muito demorado, fica travado na tela preta por muito tempo . As vezes quero abrir a simples aba de rotinas e não abri , fica na tela preta até desisto de querer fazer o que pretendia fazer !",1,17,2.2.435197.0,2021-11-16 21:26:37,,
"Não consigo mais conectar a nenhum dispositivo, que é a função principal do app. Por favor consertem isso logo.",1,0,2.2.435306.0,2021-11-21 15:05:11,,
"Desde o início do mês o aplicativo não tem funcionado direito, muito lento para ver listas, dispositivos, skills. Automatizei minha casa com Alexa, tenho mais de 20 dispositivos conectados e que não consigo acessar pelo aplicativo. A parte de voz funciona normalmente. Peço urgência na correção do problema.",1,63,2.2.432925.0,2021-11-07 12:01:33,,
"Depois da atualização do Android, não abre mais o recurso de monitoramento residencial.",1,0,2.2.436689.0,2021-12-05 01:55:58,,
"O problema persiste e vai criando outros. Fiz um investimento alto para automação da casa e quartos dos filhos e só foi frustração. Não consigo abrir o app pelo wi-fi. Nos dados abre, entretanto, na hora de configurar, solicita o wi-fi e o resto vocês já sabem. Quando será que iremos resolver isso?",1,14,2.2.435197.0,2021-11-14 18:38:30,,
"O aplicativo é sempre lento. Agora, está com algum problema, mostra mensagem ""Houve um problema"" em todos os dispositivos (não reconhece nenhum deles), não atualiza os grupos, as listas, não carrega as rotinas, nada. Sorte que, por enquanto, o Echo está funcionando",2,25,2.2.432925.0,2021-11-03 01:41:42,,
Tá muito ruim. Não desliga mais nada. Primeiro os aparelhos apareciam como desligado mesmo estando ligados e agora não e nem desliga mais nada,1,1,2.2.436689.0,2021-12-07 17:45:52,,
deppis que assinei não funciona mais como antes e o mês de gratuidade está tendo anúncios ainda. Não estou gostando pois não está mais tocando só porque assinei. Diz para entrar em contato com suporte mais nao tenho tempo para isso,1,0,2.2.436689.0,2021-12-07 19:46:00,,
"trava mto, a única função que eu gostaria de usar é a leitura em áudiobook dos meus livros do kindle e ela é MTO ruim, não funciona",1,0,2.2.436689.0,2021-11-27 15:01:21,,
"A gente paga caro nessa droga pra não funcionar...vcs gostam de fazer o povo de otário mesmo...e nada de vcs resolverem esse problema...vcs devem ser loucos ou o que?como que lançam uma droga de um aparelho tão caro pra não funcionar,porque não falam antes da gente comprar que o aparelho não conecta o Wi-Fi?PIOR DE TUDO QUE NEM UMA RESPOSTA VCS DÃO...",1,0,2.2.436689.0,2021-12-01 10:07:00,,
"péssimo app. lentooooooooo... muitooooo... se quiser mando vídeos onde filmo a tela, e nem tenho celular ruim. Galaxy S21 Ultra",1,0,2.2.436689.0,2021-12-01 23:01:46,,
"Desde ontem não consigo acessar o aplicativo da Alexa. Já desinstalei e instalei algumas vezes e nada acontece, permanece a tela preta, não consigo fazer nenhuma configuração nova. Está péssimo.",2,3,2.2.435197.0,2021-11-15 09:34:52,,
"Aplicativo muito lento, cada tela que precisa abrir demora um tempão.",1,0,2.2.436689.0,2021-12-07 18:57:48,,
"O app que já era lento agora parou de funcionar completamente. Já vamos para a terceira semana sem solução. Não era possível abrir nenhuma tarefa ou rotina, agora após reinstalar e fazer o login fica parado em uma tela preta até dar timeout.",1,58,2.2.435197.0,2021-11-10 17:56:27,,
"Péssimo não funciona direito trava toda hora, nem dá pra vincular a conta do Spotify.",1,1,2.2.438005.0,2021-12-07 17:33:32,,
"To lendo os comentarios aqui e vendi muita reclamação, pois bem, ai vai minha opinião; de fato o app tem varias falhas como dito acima, mas vcs tem que entende que a alexa é uma inteligencia artificial, e como nos nascemos nao sabiamos nem falar e apendemos com o tempo, com alexa nao e muito diferente, ela é um bebê que ja fala e sua capacidade de desenvolvimento é em crescimento exponencial, ou seja, comessou com 1 pavra, depois 2, depois 4, 8, 16, 32, 64, 128, 256, 512, 1024... acada 10 meses",2,0,2.2.436689.0,2021-11-24 23:58:02,,
"Não abre as skills, não está mais compatíveis com as lâmpadas! Tá horrível!",1,0,2.2.436689.0,2021-12-07 18:58:56,,
"A Alexa não está reconhecendo voz , mesmo com todas as autorizações concedidas, assim fica difícil Motorola one hyper",1,0,2.2.436689.0,2021-11-25 15:52:47,,
"Aplicação em portugues de Portugal e inglês, não podem meter a aplicação totalmente em portugues porque? Alexa não percebe algumas palavras em português de Portugal e é um pouco ""burra""",2,4,2.2.436689.0,2021-12-02 10:32:33,,
"A Alexa para celular é muito lenta, abre o app num Galaxy Note 10+ e sequer aparecer a tela inicial, tem que mudar de área e voltar na parte do início para aparecer a interface. A Alexa é muito inferior às Google Assistente e o PIOR: não tem como adicionar múltiplas pessoas no app pra controlar os dispositivos inteligentes da casa. No Google Home, todos podem acender as luzes com comandos de voz e botões. Tentei até comprar um tablet da Amazon, mas a Alexa nem funcionava nele. Péssima!",1,37,2.2.427576.0,2021-10-11 11:12:39,,
"Parou de se conectar com o eWeLink e com o Smart Life, os dispositivos inteligentes pararam de funcionar.",1,1,2.2.436689.0,2021-12-07 16:32:04,,
"A função viva-voz na chamada pelo telefone para outro dispositivo Echo não funciona, você aciona o ícone do alto-falante ele fica selecionado, mas nada acontece e você precisa colocar o telefone na orelha para ouvir a outra pessoa, ou seja, não consegue utilizar o vídeo... Já atualizei, desinstalei, instalei novamente, atualizei o celular Androide Samsung S10+ e nada! É um bug do aplicativo Alexa, que faz tempo que ninguém dá atenção.",1,27,2.2.427576.0,2021-10-16 10:06:36,,
"Não consigo criar Rotinas, Os dispositivos de casa inteligente pararam de aparecer, cenas falhando, e APP nem abrindo em algumas vezes... Atualizações de novembro foram terríveis! NINGUÉM ESTA VENDO ISSO???",1,0,2.2.435306.0,2021-11-21 23:11:15,,
"Acabei de comprar uma alexa e simplesmente não consigo usar pois esse aplicativo não funciona!!! Como pode isso?!?! Gastei esse dinheiro e não posso usar. Absurdo total!!! Jamais indicaria pra alguém! Estou decepcionada, frustrada e com raiva.",1,2,2.2.432925.0,2021-11-09 21:36:44,,
"Muito ruim. Muito demorado, mesmo o telefone com boa memória e sem app aberto é muito demorado e inviável para usar. Demora para carregar e mesmo aberto é devagar demais uso. Não flui de jeito nenhum. Não indico o uso em nenhuma forma. O desenvolvedor deve verificar o por que é tão demorado para usar. Péssimo.... Não recomendo a ninguem",1,16,2.2.432925.0,2021-11-10 20:08:50,,
"O aplicativo simplesmente não abre, tela preta e depois de um tempo diz que o tempo esgotou, dei uma navegada nas avaliações e vi bastante gente com o mesmo problema ou reclamando de lentidão e nenhuma resposta da desenvolvedora e nem nada, entregue a sorte?",1,36,2.2.432925.0,2021-11-04 19:58:42,,
"Para vender eles te dão toda atenção, mas quando o produto apresenta defeito mesmo dentro da garantia você não tem seu problema resolvido. Decepção total mesmo tendo dois Echodot.",1,0,2.2.436689.0,2021-12-07 04:42:44,,
Desde a última atualização não estou conseguindo criar rotinas com meus dispositivos de casa inteligente. Fica dando a mensagem que eu não tenho nenhum dispositivo.,1,1,2.2.436689.0,2021-11-24 14:05:19,,
